logFC..nacl...control	logFC..h2o2...control	logFC..sorb...control	logCPM	F	PValue	FDR
KAF5834825	0.869195504397427	-0.0253794124179688	0.203900075350974	6.74165710151325	12.0833846935159	0.000577377299595905	0.0058968206171844
KAF5834344	5.16402395869608	-0.10356194538454	1.38279278402855	-0.87397877000438	12.0731918215743	0.000579557059867113	0.00590939522581361
KAF5837405	-0.578070296163637	0.00814161695264212	-0.388953849549165	8.28784533805474	12.0664026076607	0.000581014251310704	0.0059145731791923
KAF5833235	1.22271048400182	0.134841106920486	0.592079272177375	5.44974398121219	12.056706165651	0.000583102822657077	0.00592615103613962
KAF5839883	-1.93006232378939	0.0158332860507856	-0.65033206547578	2.0829484112571	12.0177544069747	0.000591581286297236	0.00599276652623053
KAF5839884	-1.93006232378939	0.0158332860507856	-0.65033206547578	2.0829484112571	12.0177544069747	0.000591581286297236	0.00599276652623053
KAF5840276	0.483575139630396	0.0756880432155786	0.0989318486495981	5.93700277138031	11.9855359990493	0.000598702556477749	0.00605389057325251
KAF5831053	-0.541292258581766	0.270090615377703	-0.248261768036143	4.83553457603275	11.9801466871403	0.000599903466783742	0.00605389057325251
KAF5825209	-4.66664374022088	0.290835219152948	-0.512152249447969	1.37081373113451	11.9773381988111	0.000600530397154102	0.00605389057325251
KAF5832652	0.952190391613814	0.65375473484933	0.768162580796553	3.55121245296458	11.9502896703944	0.000606607510815243	0.00610527430109687
KAF5838502	3.50271843827922	-2.18196943536051	1.8945368070081	-0.437803964225525	11.9228967030874	0.000612834995226597	0.00615800325848661
KAF5830906	-0.861253468674034	0.513040755653725	0.138581588410849	4.96554441285753	11.9119527567406	0.000615343733791429	0.00617325517153077
KAF5836338	0.753158722059628	-0.256846279528697	0.176992449196973	2.49500004647528	11.8871337616695	0.000621077490642099	0.00622076007508083
KAF5837228	-1.30729801220293	-0.253564369977838	-0.708635769757165	5.16483831537863	11.8614568907613	0.000627074908058094	0.00626841991971294
KAF5828836	1.73401132731691	-0.126420140358838	0.614786592911692	1.2490393675889	11.8581671404195	0.000627848158892596	0.00626841991971294
KAF5834470	2.02028449926236	0.837734355957847	0.96156373594507	2.25451679757664	11.838433999935	0.000632509736234501	0.00629503168595407
KAF5835469	0.142452773950226	-0.00651321164683891	0.116393161209811	13.2800799163832	11.8331920797416	0.000633754794858103	0.00629503168595407
KAF5826791	-1.34903593534855	0.313449015565786	-0.368484456182744	2.81706731127368	11.8309235391727	0.000634294500733434	0.00629503168595407
KAF5839562	-7.35664718526895	0.0165823962831806	-7.35664718526895	-0.634660783905699	17.4912614205361	0.000634555360959736	0.00629503168595407
KAF5837837	-1.13589958827122	-0.0124127689463226	-0.337517426590707	2.31518289992652	11.8141636934909	0.000638298412762994	0.00632209715661916
KAF5834988	3.31400210493839	-0.108301338499223	2.5580855867509	4.88316225747274	11.750559953459	0.00065376297206789	0.00646498939044914
KAF5839510	-0.481281565194674	-0.175196764817879	-0.24023023389496	7.88247850895255	11.7380147215882	0.000656864395800548	0.00648536479530493
KAF5840985	-0.85990002032253	0.0196128207069154	0.431724198379039	4.71433168771062	11.71446960365	0.000662731495369499	0.00653293863315186
KAF5833293	-0.403980865387354	0.296447428381203	-0.218774957057473	5.84925028516724	11.6890639232239	0.000669130667098232	0.00658559882467928
KAF5827141	1.09814634598612	0.0766008857355355	0.538443741583106	4.40868414968137	11.6830390601194	0.000670658725317056	0.00659022690650672
KAF5833839	-1.60625405181288	-0.345484851033296	-0.640472830378176	3.10468635276495	11.673734411522	0.000673026597210016	0.00660307984349354
KAF5825636	1.20067024021565	4.29798900832125	0.352361826920748	3.09026684862469	11.6374868160685	0.000682344123684623	0.0066839683813761
KAF5825477	1.23557622344892	-0.75814292872459	0.147436999165567	3.16993275812249	11.6299171114206	0.00068430881073174	0.00669269056649724
KAF5839088	-3.3960980529724	0.0679444653765009	-0.954094143703308	0.297464311647505	11.6005678191741	0.000691988733432197	0.00675719405843666
KAF5826723	1.29990083207639	-0.507852152068254	0.398712501271022	2.27362442201798	11.587888362391	0.000695337567573395	0.00677926924253873
KAF5828570	1.53035932142001	0.240611623717584	0.393429422134039	2.37971972299847	11.5598396407624	0.000702812809871085	0.00684144344608884
KAF5835225	-1.25110883880827	0.0510498545202484	-0.522952281816965	4.85998223005893	11.550509118145	0.000705320156027506	0.00684839905252266
KAF5833454	-0.27196079981621	0.157275118758119	0.0812164415375653	9.76154454629054	11.5490029566481	0.000705725873470232	0.00684839905252266
KAF5833311	-0.912407923522258	-0.1966708708193	0.512509469907592	3.77791650873635	11.5147263578011	0.000715032770855701	0.00692792249211666
KAF5831000	0.587671886974209	0.342546435370253	0.478635950707698	7.14515166442054	11.489841854022	0.00072187892754847	0.00698339397302324
KAF5825729	-0.975239493837867	-0.143038025503959	-0.712079680695828	5.140723852425	11.4604848576307	0.000730053734773805	0.00705152677153613
KAF5827482	-1.3051511176311	-0.256368451145967	-0.752188875879404	2.19643776433887	11.4470606661879	0.000733827682823282	0.00707700691019976
KAF5841354	1.11364727120301	0.0272012695258036	0.530307168213505	2.71179021695326	11.4028333333891	0.000746422732989813	0.0071802869560644
KAF5834530	-0.00557575954142282	0.0798768541782739	-0.564575642613118	5.32511469532046	11.401375870938	0.000746842046152445	0.0071802869560644
KAF5841875	-1.91495242623162	-0.104346427309927	-0.976089659857191	1.88600375214225	11.3883371850801	0.000750605493244729	0.00720308940367245
KAF5827759	2.53806680944391	-0.81357200232612	0.672837119133487	0.906693799538625	11.3851589715707	0.000751526181763579	0.00720308940367245
KAF5835570	-0.380030276266593	0.171182650673192	0.0977509834954591	6.59653969610458	11.3751648723004	0.000754429912132735	0.00721981313761435
KAF5838572	1.00189614680721	0.287001993327003	0.460081234472802	3.85059966198158	11.3522679592917	0.000761131786025394	0.00726490310819312
KAF5838571	1.06303507854017	0.383073251580411	0.642841989746237	3.8010375776623	11.3511057850524	0.000761473792881237	0.00726490310819312
KAF5826568	3.62490080881702	0.144577462842678	2.92904579007627	4.79821419592729	11.3405664235853	0.000764583504983544	0.00728341779212153
KAF5826569	3.62471317857406	0.14430129935802	2.92887622024514	4.71749137336028	11.3189246852555	0.000771015444803421	0.0073334751467562
KAF5830996	-1.72089870104496	0.0377736889740918	-0.371541422480171	2.02367198916914	11.3065021656458	0.000774735830859877	0.0073576283936845
KAF5827214	0.47451623790035	-0.0651317137839567	0.0815072846194978	7.25829577702304	11.2928003403767	0.000778863576799068	0.00738557090328493
KAF5836059	-0.975952674362543	0.117610576370723	-0.141599786991695	2.65891023512889	11.2863007370561	0.000780830551504926	0.0073929701153126
KAF5825200	-2.8786801341446	-0.407426077941003	-0.845485144991166	2.40981349617107	11.2780828850809	0.000783325790654877	0.0074053409344156
KAF5833872	-0.801214637110381	-0.146802789925845	0.0535351788238109	3.16809136676349	11.260329065287	0.000788748205200281	0.007434332784077
KAF5833211	-0.00270895358505686	-0.402922015875254	-0.169733747769532	14.0837336054423	11.2602282249904	0.000788779128455039	0.007434332784077
KAF5842671	0.543297559540834	-0.027185257398436	0.10472489212281	6.99460748952377	11.2413652303012	0.00079458843923819	0.00747777337832919
KAF5834566	-0.880823187694563	-0.151978538763275	-0.492166055734702	5.74857048865508	11.232141031535	0.000797447348724139	0.00749335894804131
KAF5828154	-0.373472297266783	0.26988248202744	0.053196317445472	6.84745510337659	11.2193709669443	0.00080142500558502	0.00751939425420885
KAF5842183	-0.964325972172477	0.943470417089148	0.0155748811775637	1.04476630440965	11.2140973597605	0.000803074368870447	0.00752353882415471
KAF5829445	-0.565889793587212	0.046158561361336	-0.180098179777012	5.85798435391978	11.2019953796599	0.000806874299047667	0.00754778811271316
KAF5827094	-2.27937267688212	0.482676176576363	-0.349811727793079	0.79030368291607	11.1969052972601	0.00080847878706512	0.00755145853585562
KAF5825375	0.538060491773123	0.0437236482345139	-0.0465923794420009	7.41024537489566	11.1877256354368	0.000811381770185869	0.00756722818601492
KAF5831091	-0.497587849668644	0.353720133183498	-0.113404086761962	5.52385379495469	11.1777884145259	0.000814537990453149	0.00758530893949644
KAF5834833	-4.21982416522656	0.110724114335394	-2.71191416655651	0.777263268293079	11.1593249143309	0.000820440261701452	0.00761604582549326
KAF5828941	0.631857847992315	-0.324739780814862	0.40642894284302	4.7305909358432	11.1579400343268	0.000820884970141121	0.00761604582549326
KAF5839194	0.467598235172892	-0.131110631492141	-0.0645679371222417	5.67804828380852	11.1560073178634	0.000821506066570059	0.00761604582549326
KAF5841496	-0.824169331177836	-0.0602502059669578	-0.184723996729478	7.00794210179884	11.1494077993703	0.000823631003881048	0.0076243999319152
KAF5842628	-1.56847717469959	-0.694325356077127	-0.885631977721058	7.46259862654351	11.1373101101878	0.000827542874154854	0.00764790807941046
KAF5836610	-0.434601414359227	0.226823620335095	0.135317347146049	7.81595775697436	11.1273520120515	0.000830779103151737	0.00764790807941046
KAF5832485	-0.388265955276123	0.303442399179387	0.181094925216283	5.0708575668685	11.1258680413623	0.000831262629137905	0.00764790807941046
KAF5838754	-1.82135777994776	-0.434198829621173	-0.533175189008923	1.42802110252239	11.1222279474039	0.000832450076155633	0.00764790807941046
KAF5837419	-0.55182414887355	0.158858356027305	0.0335114724846118	6.09401576477909	11.1198932167092	0.000833212734120307	0.00764790807941046
KAF5835128	-0.707179070892327	-0.0599247284594194	-0.419377990659441	5.82123693504039	11.1189041996264	0.000833536049104287	0.00764790807941046
KAF5831221	-2.06477224335148	0.252522369274665	-1.45924214570816	1.9545355575108	11.1055916830598	0.000837902204242363	0.00767666284180871
KAF5843204	-1.55227369543431	-0.671603245766105	-1.11501904173101	6.19070305241631	11.0722143648984	0.000848966464998865	0.00776660951092941
KAF5840438	0.577761753664669	0.373995509779847	0.156292537736475	5.87157679693142	11.0678166961023	0.000850436873773356	0.00776865355367743
KAF5835890	-2.64775383260202	0.537993584862395	-0.753710799964978	0.31345034480762	11.0616748754596	0.000852495415457486	0.00777406670120404
KAF5828846	-1.94679562212715	0.0481108107117953	-0.473916936042301	3.22637209893394	11.0586090751418	0.000853525140228501	0.00777406670120404
KAF5830709	-2.23146872793303	-0.439291384950138	-1.32658210628471	3.4185642027277	11.0512733932208	0.000855994883477884	0.00778517974316382
KAF5834924	-1.6498092684196	0.334818165399606	-1.29796096745386	1.760486850805	11.0361812480395	0.000861102206931607	0.00782021392009316
KAF5841720	7.89440471290732	3.55650730992142	6.140629429531	-0.603542087216578	12.7705328062936	0.000865430837535328	0.00784808459657219
KAF5830241	-1.70398287220183	0.0394114405106584	-0.423386443360382	1.60762248506152	11.011519254954	0.000869524482706488	0.00787374640590322
KAF5834742	0.773584468977309	0.045135054852463	0.535436577979501	6.19106967104356	10.9830860991443	0.000879353731232136	0.00795119556687404
KAF5835223	-0.221326972684666	0.274127087021209	-0.483824224813027	7.99842459367799	10.9220408198386	0.000900896456348351	0.00813418104789888
KAF5842492	-1.42057482647822	-0.0206266917288366	-0.223395758041809	3.76476162971073	10.9093745980939	0.00090544282270051	0.00816339911059939
KAF5836468	1.06528612934531	0.601980239490865	0.86508023097881	4.77322271863682	10.8895925245872	0.00091259678052459	0.00821600858767081
KAF5828634	-0.477617638336638	-0.0337223458518726	0.611136021684322	3.64588148600988	10.8856497393772	0.000914030482817692	0.00821704171421966
KAF5843306	0.827732335169685	0.125794035413219	-0.0334805721617859	4.7148291932185	10.8699704980182	0.000919757838554764	0.00825661575532591
KAF5836112	-1.2408652650948	-0.199782223319345	-0.383432731292506	5.30615046422379	10.8352954711074	0.000932572792277803	0.00835960934660534
KAF5834402	-0.795828426062642	-0.186698077685657	-0.881266615109257	5.04334478165517	10.8278097657646	0.000935366472040545	0.00836732368108026
KAF5837787	-2.05368062333959	0.125557096681276	-0.574708780650912	1.09428717662821	10.8255431530484	0.000936214293881007	0.00836732368108026
KAF5839107	1.40472924266729	0.390236899184493	0.395746666887953	1.4580493377774	10.8190704445715	0.000938640318451287	0.00836732368108026
KAF5833310	-0.548646608900111	0.129888479335119	0.116522016607608	5.39058773873103	10.8186300198156	0.000938805658599534	0.00836732368108026
KAF5834182	-0.51934121257827	0.538870281751724	0.137344731802723	5.01072463124557	10.8071391415418	0.000943131442550854	0.00838855196166776
KAF5825952	-1.82976994121245	-0.780031529049186	-1.18982560443789	5.27407497740897	10.8051558412329	0.000943880405317672	0.00838855196166776
KAF5830658	0.59097305432332	0.148318428389006	0.14546750037158	4.96335951893332	10.7971841758842	0.000946897762878104	0.00840338043124015
KAF5839695	-0.238769110375194	0.231484228224128	-0.131461981460785	7.28259865734079	10.7927007601947	0.000948599706885481	0.0084065094934517
KAF5828182	0.769045558513236	-0.0789006476390135	0.155391908077105	3.12281873026227	10.7845518690982	0.000951702209430993	0.00842202381357256
KAF5840584	-1.04126465504676	0.172936317991091	-0.472811178494811	4.21125985854763	10.7652100433788	0.00095911349723651	0.0084755703372815
KAF5829089	-0.440446569344267	0.398164149572099	0.463059187087587	4.07421269391577	10.7611638949169	0.000960672347888457	0.00847732114354828
KAF5834826	-0.449492458675739	0.209650606169875	-0.295023963509376	5.47988298601884	10.7006478354989	0.00098434223330244	0.00865636258204338
KAF5838841	0.751545449824852	0.284755646943366	0.67414709750435	4.27926550395712	10.6984717360345	0.000985205922972608	0.00865636258204338
KAF5839919	1.08563250596569	0.962132420870983	0.203195317365752	2.84218431290655	10.6973832125241	0.000985638286293924	0.00865636258204338
KAF5834104	0.91485634799307	-0.0729247750833974	0.76852946254915	3.51805212605133	10.6951659918452	0.000986519652207191	0.00865636258204338
KAF5839279	-0.885190869601489	0.144610040040336	-0.205942884941835	3.18054056358046	10.6707502308837	0.000996285970583644	0.00872588220595292
KAF5835337	0.303310195877041	-0.261021119874778	-0.0775326757590786	7.21973031103116	10.668370944858	0.000997243680680333	0.00872588220595292
KAF5829362	0.670402704692977	0.19110529421513	0.63657897399371	5.5353805305519	10.6542719536701	0.00100294080992333	0.00876128795707745
KAF5841787	-1.32063723773685	0.413901060648999	0.196488850637367	2.2312705240584	10.6514080750135	0.00100410266474371	0.00876128795707745
KAF5835217	-1.44043860476067	-0.47024672702182	-0.970526058831432	2.49335303098943	10.6398195623523	0.00100882003882127	0.00879013824035877
KAF5828601	0.586805338097328	0.135389058077497	0.336104349705712	6.44814557803582	10.62803732045	0.00101364270177363	0.00881982406710855
KAF5828985	-0.871522385651355	-0.139005965232542	-0.431596376311195	4.73355632373704	10.5828602487038	0.00103238441995235	0.00897036950669892
KAF5840339	0.0748644237958711	-0.131828336724893	0.0599394446369289	13.2094887161272	10.5631227869723	0.00104069871311404	0.0090300180817555
KAF5827376	0.429918602555394	0.333283361193592	0.332592647150894	7.68780597979419	10.5421821480004	0.00104960504228563	0.00909463061674472
KAF5833596	2.13104717928275	0.286734441626102	0.713551438050444	2.16497492370899	10.5215219881687	0.00105847900211397	0.00915518562749586
KAF5836318	-2.0660630178455	-0.11902410552928	-0.816038803863173	5.34397361393321	10.5190821241476	0.00105953271868772	0.00915518562749586
