logFC..ML...LL	logFC..HL...LL	logCPM	F	PValue	FDR
KAF5839238	-0.893073369241001	-0.172905999099035	4.40477991947037	10.5126886424137	0.00269147397354373	0.00777991130633593
KAF5828520	1.24493592558168	-0.125475825995114	1.45225931281626	10.5013806588758	0.00270207435572047	0.00780785736880719
KAF5835938	0.0108587269496908	-0.92461010777214	2.87262005132976	10.4993648267614	0.00270396921030211	0.00781063751882369
KAF5837116	0.645750842855347	-1.71006476902214	-0.323247205743059	10.4845797012277	0.00271791499664622	0.00784821385583292
KAF5831549	-0.264915319547471	0.054691142395238	9.68664519617328	10.4790276498055	0.0027231737449428	0.00786068836268563
KAF5834077	0.268914359425606	-0.829381322390253	2.43283879458468	10.4725099392063	0.00272936244873073	0.00787583774833602
KAF5833392	-1.59134355061938	-0.496240047596338	1.92960436218684	10.4690481439005	0.00273265623638121	0.00788262601565837
KAF5830403	-0.80106112706584	-0.032913317523099	3.20239327637225	10.4609701437811	0.00274036043371966	0.00790212750412137
KAF5831903	-0.026702810227056	-1.06314828720251	1.83364310794847	10.4557751091373	0.00274532859895636	0.00791214807078148
KAF5833078	0.43452933025875	-1.7386856043537	-0.0262705197997949	10.4553609413427	0.00274572513657642	0.00791214807078148
KAF5833921	0.892954945042482	0.444902573529951	5.43455697575014	10.4490941827184	0.00275173337992252	0.00792673385740322
KAF5826844	0.592479054484054	-1.90496995522089	-0.170854402198125	10.4439526543623	0.00275667438529936	0.00793823634886411
KAF5842028	0.804918720143587	-0.254570247510973	1.78149884641951	10.4418001801291	0.00275874601634548	0.00794147100064527
KAF5837657	-0.0674223096028791	-0.455503403028607	5.1480843598855	10.4353057670403	0.00276500763977617	0.0079567608163181
KAF5828028	7.16865131728473	5.34743428450213	-0.514543850411364	11.9137898797252	0.00279881260825062	0.00805127337048803
KAF5840710	-0.324454866633574	-0.423158434571888	5.19415595130366	10.3936318601394	0.00280558876624918	0.00806799461832782
KAF5829419	-0.102893146820375	-0.435635269647595	4.82751806105159	10.3861289861171	0.00281296925793086	0.0080864416635472
KAF5834426	-0.228319842916763	-0.857309853011904	4.03590443209153	10.3847549388843	0.00281432337042588	0.00808755796291912
KAF5830101	0.192539995785098	-1.09819997890933	1.43582961388723	10.3757282596537	0.00282323821696955	0.00811007745394984
KAF5840759	0.393140070588284	-0.759598940782799	1.62180469345969	10.3748607701856	0.00282409671073773	0.00811007745394984
KAF5841917	-1.72108500492678	-0.168800386896428	1.72679019466693	10.3666378753137	0.00283224963536753	0.00813070224428101
KAF5841802	-0.280462703294359	-0.126252181305394	6.13911230844748	10.3623853761762	0.00283647683070314	0.00814004694321732
KAF5836690	1.57214864431436	-1.04237773347149	-0.0452732859298953	10.3611608238339	0.00283769547521679	0.0081407543369186
KAF5825215	0.29037007673393	-0.514797198265455	5.18426586823629	10.3505045199194	0.00284832645972996	0.00816845403211598
KAF5835586	1.33672913883666	-4.3702896553248	-1.48999086898158	11.8474309102116	0.00285112179565856	0.00817367131696157
KAF5836357	0.0128794598221978	-1.10496013821838	3.03671440787462	10.3450611031993	0.00285377505349238	0.00817847785692853
KAF5835250	0.358834456314375	-2.05612721867836	0.684951471789751	10.3400350812854	0.00285881676605832	0.00819012370816709
KAF5833569	0.296846951290862	0.184864464529319	6.07753031621773	10.3361442442682	0.00286272695998795	0.00819852105435673
KAF5830158	0.241212554248112	-0.86324774320905	1.59631215503699	10.3212899841766	0.00287771320598356	0.0082386223544979
KAF5837594	0.0406632109555345	-0.768209688952798	2.95163440336085	10.320119030527	0.00287889849092696	0.0082391988937192
KAF5828404	0.607927032827736	-0.659640784383501	2.10007540552668	10.3056841640549	0.00289355739655336	0.00827832239109594
KAF5836153	0.111139822260516	-1.52249466981091	1.04776267809359	10.3013126190656	0.0028980141343745	0.008288241243597
KAF5835119	0.11589359144307	-1.17239918669234	1.70470006548811	10.2979334098666	0.00290146474253664	0.00829527680232223
KAF5833969	-0.287933243950452	-1.14790631531465	2.04360484696878	10.295893422426	0.00290355017671363	0.00829840586341293
KAF5835455	-0.467511988953843	-0.243162858494054	5.33474948590456	10.2897700924442	0.00290982054030407	0.00831348932258828
KAF5835001	0.00600522244291223	-0.48783144514711	4.1890833550617	10.2743738589116	0.00292565711408203	0.00835588426784546
KAF5839102	0.634210092694704	0.145079888184243	3.30308619692809	10.2531265281484	0.00294767927803882	0.00841591076518824
KAF5830119	0.42087926428516	-0.321476394942377	3.91010917911991	10.2393209412424	0.00296209304928142	0.00845418104794908
KAF5827811	0.0029143390919005	0.64741758700751	3.67589911550483	10.2363479808835	0.00296520784016869	0.00846018754806564
KAF5843375	0.494098105046384	-0.748893139822602	1.35159730045185	10.2339247204836	0.00296774956265422	0.00846455546242045
KAF5834650	-1.08951357462196	-0.940337058171985	3.77591180241236	10.2262634362093	0.00297580228160037	0.00848344225424583
KAF5833329	1.24016002452024	-2.03621043710169	0.868844190804087	10.2256980439323	0.00297639758096182	0.00848344225424583
KAF5842738	2.47882086663634	-1.6428682080714	-1.06180258943854	10.2189552337529	0.00298350788945064	0.00849819246402604
KAF5839251	1.76612273943192	-1.01347743072664	-0.338066492926372	10.2188658094782	0.00298360232197714	0.00849819246402604
KAF5830721	0.349321686032439	-0.797030449110598	2.50743481466826	10.2119457845391	0.00299092060235518	0.00851614047062981
KAF5841878	1.26728094316687	-1.4873493704373	-0.494833998005534	10.2092783658816	0.00299374718204008	0.00852129126526296
KAF5840578	0.170959150413025	-0.516189402872625	3.69918117782498	10.2046336509397	0.00299867655828334	0.00853242184813614
KAF5839016	0.826129294297427	-1.02441193929846	0.816940568725181	10.2002256849387	0.00300336352548436	0.00854285535407813
KAF5840552	-0.106255330232873	-1.50650055452926	1.56452328742736	10.1936402968369	0.0030103818298069	0.00855991084645262
KAF5834649	-0.120335315715281	-0.631129128346606	3.38224295191872	10.1860120057801	0.00301853577470019	0.00858018281647636
KAF5841563	-0.191279915249375	-1.18923707355351	2.97745843606263	10.1798653110293	0.00302512497153182	0.00859599474435273
KAF5842572	-0.390846301721257	-0.869801142931059	3.70911823123831	10.172577572177	0.00303295933465595	0.00861533292686871
KAF5825310	1.90740181083378	0.796701393430631	1.26466149681736	10.1674413057296	0.00303849521955266	0.00862804150821604
KAF5834937	1.06403448960167	-0.489035932485464	0.854701986731532	10.1665158325768	0.00303949396336725	0.00862804150821604
KAF5833444	-0.139301125999946	-0.15994043783032	12.548478488815	10.1587846824611	0.00304785233080252	0.00864652502175249
KAF5829314	-0.199486690859725	-0.96920596339336	2.5557178417679	10.1585832750122	0.0030480704399586	0.00864652502175249
KAF5834261	-0.413197282682973	-1.15243449452558	2.01962293525557	10.1568319390856	0.0030499677810371	0.00864897737839645
KAF5825932	0.678954384346289	-1.02989993257726	2.27997192163998	10.1551220437385	0.00305182156984984	0.00865130461270229
KAF5842188	-0.645229974960628	-0.720949139498766	2.63681792768499	10.1493139177908	0.00305812839359081	0.00866565786111005
KAF5838861	0.434851499428943	-1.01077930884153	2.2346109434478	10.1480318428239	0.00305952261913851	0.00866565786111005
KAF5834292	0.0972354222279919	-0.320459422906772	5.91612148296281	10.14760286657	0.00305998928771225	0.00866565786111005
KAF5825586	0.605884447242325	-0.453699618755368	4.07790130012237	10.1451464912437	0.0030626631104719	0.00867029779820543
KAF5828182	0.138190611826723	-0.277962150643864	4.76734815559383	10.1425490478512	0.0030654934851786	0.00867537764274605
KAF5837981	0.396842340176457	-0.452532784283223	3.77555294338695	10.1415492199932	0.00306658379642072	0.00867553132136051
KAF5843377	0.566415476374598	-0.932032604459548	0.892565777665564	10.1375888501236	0.00307090706894014	0.00868482802948489
KAF5841005	0.880332530459051	-1.04106000102756	0.980838754959692	10.1317770296392	0.00307726446028847	0.00869986920677099
KAF5843116	0.654845079788075	0.0055141242547456	3.32524621624735	10.1187942215084	0.00309152211340957	0.00873722786962259
KAF5832112	-0.302640576991342	-0.439362883315995	6.36116593674726	10.11315315115	0.00309774136363776	0.00875185093761895
KAF5839999	-0.309559612745926	-0.603000015706631	5.01171585678077	10.102144663027	0.00310992068302686	0.00878329706565494
KAF5841730	0.781625317254991	0.0244665250721189	2.7449956116215	10.0995117573243	0.00311284197502656	0.00878858351276885
KAF5830666	0.0754610287795481	-1.7297912693162	1.05315427551693	10.0971853157136	0.00311542592723973	0.0087929142954855
KAF5838956	0.518589748711289	-0.794300281080766	2.71091902537839	10.0939163359313	0.00311906101901509	0.00880020787507829
KAF5840852	1.07674866050813	-1.27700944291625	0.560100496529733	10.0783707493779	0.00313641620842797	0.0088442570875776
KAF5833206	0.770267986447792	-1.46684038026089	0.556106431706958	10.0780408766995	0.00313678571173937	0.0088442570875776
KAF5843371	-0.196792856550949	-1.34957647463778	0.946014563370676	10.0728781963629	0.00314257532266653	0.0088575987048164
KAF5830290	1.34792511024635	-0.602039852611441	1.3995642517465	10.0657741331468	0.00315056267116826	0.00887712375786103
KAF5833853	1.10488113951269	-1.99524131422323	0.278859097976938	10.0634166425881	0.00315321856683387	0.00888161866083646
KAF5834125	0.387197764162609	-1.54908368848033	0.928296605919513	10.0580328174804	0.00315929376332899	0.00889573839075888
KAF5825953	2.02855878897897	-5.88339394623531	-0.0488679917309438	11.477696175929	0.00316538195788501	0.00890988521523667
KAF5839515	0.0501635423340374	-0.183820715917291	11.4696920019871	10.0450825621662	0.00317396363481673	0.00893103880307638
KAF5828682	0.481958070611073	-0.949802497224206	1.41116643963805	10.043585831867	0.00317566428077112	0.00893282253516202
KAF5840389	-0.327935904196422	-0.320412033104347	5.78310434201677	10.0275571599787	0.00319394421239452	0.00898122526346263
KAF5841886	-0.0470904845979787	-0.393095118206465	5.58694396468135	10.0263502534464	0.00319532564519689	0.00898209363977133
KAF5835645	0.434952052151952	-1.27286284423763	0.912809350130299	10.0159967612548	0.00320720529533952	0.00901246212858159
KAF5841365	0.424049243148297	-0.547461851133423	2.71677501349084	10.0113060826685	0.00321260453399788	0.00902460596031474
KAF5834428	-0.841880701829795	-2.14709644128734	1.82659944685737	10.0080431824671	0.00321636663668926	0.00903214427083697
KAF5836782	1.06078929747756	-0.321972865720242	2.61992507114376	10.0018516636274	0.00322351970228205	0.00904631553082943
KAF5841100	0.339864063726644	-0.447273912811253	3.73295126939703	10.0018050501025	0.0032235736259846	0.00904631553082943
KAF5828782	0.0938090323288995	-0.811473018450851	3.52614372372676	9.99531072801832	0.00323109682525229	0.00906439022266758
KAF5838214	-1.14008600500933	-1.58276246578333	1.45132787716454	9.99412045524459	0.00323247791253884	0.00906522774266585
KAF5827033	-1.68524558462331	0.0158312890914319	1.06275701995775	9.99155968657229	0.00323545156146027	0.00907052941937338
ACS95062	-1.10088828269254	-1.08908894621869	2.9799552829844	9.97719090397387	0.00325219699148314	0.00911442356314584
KAF5841445	-0.0136480725916229	-0.339445790490409	5.63790702035251	9.97200194651865	0.0032582693115736	0.00912838648883149
KAF5842039	0.166278470396103	-1.24122556103627	0.755531847483597	9.96674980233237	0.00326442918808724	0.00914258529131857
KAF5840068	0.505214027001271	0.87501995424357	2.57674443633525	9.95676567717183	0.00327617676538218	0.0091710660788999
KAF5825685	-0.143529580693479	-1.59088808737391	1.82601474193968	9.95624664306819	0.00327678883545122	0.0091710660788999
KAF5836369	0.286451289063101	-1.20022007351388	2.08178354814819	9.95403211357629	0.00327940183024589	0.00917397046101814
KAF5826314	4.35433185821021	2.93406610354842	-0.932864393998387	9.95300162660143	0.00328061857230971	0.00917397046101814
KAF5836005	-0.152652409784492	-0.62443938997336	5.2868788621351	9.9525828848038	0.00328111315151055	0.00917397046101814
KAF5838767	-0.123100192511446	-0.276639195323311	8.57640320393509	9.94234418672805	0.00329323354635752	0.00920478561989249
KAF5841181	1.78808152874034	-0.566002561214646	-0.42985457283864	9.94027141927252	0.00329569367138696	0.00920858818958771
KAF5843758	0.338308585141585	-0.830216772489615	3.77437003852182	9.92911627860682	0.00330897073480367	0.00924204337761389
KAF5830261	0.0620703694262317	-0.337450212842185	5.17428867098848	9.92835896776585	0.00330987438374302	0.00924204337761389
KAF5829197	0.0139472900615537	-0.639885855786082	4.15465757849496	9.90559616495427	0.00333717198512745	0.00931515940115242
KAF5840187	1.24247072758441	-1.30894802266389	-0.176486430791955	9.90337590343273	0.00333984874266806	0.00931952461549561
KAF5827695	-0.659462085484985	-0.0238913455736527	4.76875327608213	9.90235926525236	0.0033410752509462	0.00931984148948152
KAF5837986	0.443345485912905	-0.338296352161885	3.35017724940705	9.90004040406575	0.00334387479407205	0.0093245446305559
KAF5834181	0.00185058558437847	-0.539978249671982	3.38380865489117	9.89282658436266	0.00335260167868857	0.00934576779538551
KAF5827986	0.0526764670388122	-0.862812842687907	2.95961119124577	9.89018446918536	0.00335580467959285	0.00935158348982046
KAF5842852	-0.995506433782722	-0.955805778166281	1.69622193107064	9.8772081386563	0.00337158816475822	0.00939244154746684
KAF5832888	0.128802140986862	-1.69437079874931	0.867176830453542	9.86053702439999	0.00339199431865225	0.00944614580126171
KAF5838418	-0.332492582593897	-0.37257613111992	5.46314257524915	9.8562654926429	0.00339724626020843	0.00945762639062014
KAF5842647	0.660727253000809	-0.0797790380304272	3.86057164007211	9.85317067195215	0.0034010573978781	0.00946508961443376
KAF5834794	0.462823299184376	-0.685253387681735	2.4240030945336	9.84466367166029	0.00341155939184889	0.00949116224164206
KAF5835954	0.190871436465154	0.319807041641962	10.4221918103073	9.83709676693946	0.00342093295822895	0.00951407924018905
KAF5841209	-0.169358542716053	-0.458574242128757	5.00717095626407	9.82988412957117	0.00342989594179257	0.0095358395141338
KAF5841511	-0.312557450195857	-0.719116478181919	3.56872577902359	9.82660382345307	0.00343398145988349	0.00954402945405388
KAF5829088	0.475576468572388	-2.10773012283383	-0.0162985588424346	9.82205558204824	0.00343965564521788	0.00955193113222583
KAF5830759	0.734003912896227	-1.02786206598515	1.73390746870205	9.82201880145696	0.00343970157608387	0.00955193113222583
KAF5839027	-1.85504362927931	-0.157708548985869	1.41771455452998	9.82158247066847	0.00344024651239469	0.00955193113222583
KAF5841940	-0.179186495288791	-3.00320755741061	0.0466461547017228	9.81870631041592	0.00344384111437011	0.00955724389876994
KAF5826084	1.21804125657994	-0.480193803372903	1.63686393373508	9.81750042142701	0.00344534954171578	0.00955724389876994
KAF5830906	-0.257142926065322	-0.856063322500962	3.28711084329065	9.81731314684734	0.00344558387035902	0.00955724389876994
KAF5825894	0.370796557538917	-0.722876788466787	3.73213194783046	9.81277982583022	0.00345126195536155	0.00956982371331046
KAF5828747	0.622758247402635	-1.19167362105076	0.471442241321219	9.81056305451776	0.00345404252516968	0.00957436349082122
KAF5838998	0.325251176376477	-0.436645499592949	3.15106147464775	9.79575591696272	0.00347268348021573	0.00962284959077647
KAF5837900	-1.12104687174701	-5.67299065333606	-1.35350468078037	11.1488562691188	0.00348096847468416	0.00964261660833778
KAF5829147	1.27047894449985	-2.12984563245812	-0.35569240172549	9.78814789933046	0.00348230744468413	0.00964313576117227
KAF5836608	0.888111249048519	-4.32943629944003	-1.65284621671762	11.1164489640935	0.0035141008004463	0.00972796036460738
KAF5840131	0.24082444559053	-0.0238877330317173	6.3837861009111	9.75273871810424	0.00352751496006686	0.00976186724243222
KAF5829991	0.0103773059597927	-0.270223358531847	6.45904111766637	9.74766596078993	0.00353404793080649	0.00977671535268369
KAF5831633	-1.36844871247687	-0.160912730488816	2.13547357767218	9.74655877314951	0.00353547572210804	0.00977743517071756
